"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://www.infopro-digital.com/wp/wp-includes/js/jquery/jquery-migrate.min.js?ver=55f79c4159","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,038","Fri, 09 Jun 2023 05:49:24 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/wp/wp-includes/js/jquery/jquery-migrate.min.js?ver=55f79c4159","2026-02-20 12:50:12"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/homepage.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","79741","79741","79741","30,547","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,051","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/homepage.jpg","2026-02-20 12:50:12"
"https://www.infopro-digital.com/wp/wp-includes/css/dist/block-library/style.min.css?ver=f86b854fc7","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,060","Tue, 08 Jul 2025 13:02:48 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/wp/wp-includes/css/dist/block-library/style.min.css?ver=f86b854fc7","2026-02-20 12:50:12"
"https://www.infopro-digital.com/fr/secteurs/distribution/","text/html; charset=utf-8","200","OK","Indexable","","Tendances de la distribution et solutions de digitalisation du retail","69","580","La distribution a fortement évolué avec l'e-commerce et l'évolution des comportements des consommateurs. La consommation se veut plus responsable et locale.","156","1016","","0","La transformation des habitudes de consommation impose de nombreux défis aux acteurs de la distribution","103","De nouveaux modes de distribution et services, facilités par l’apport des données et des technologies","101","Réinventer l’expérience client face aux attentes d’une consommation plus locale et responsable","94","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/secteurs/distribution/","","","","","","100422","23993","23993","9,191","","1108","159","6,969","56,751","Assez difficile","8,459","1","3","","10","7","0","4,520","42","19","0","14","9","0","","","","","aef3106baeb2e857813da6ec5499de46","0,057","Fri, 20 Feb 2026 07:41:56 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/secteurs/distribution/","2026-02-20 12:50:12"
"https://www.infopro-digital.com/fr/contact/","text/html; charset=utf-8","200","OK","Indexable","","Contactez-nous - Infopro Digital","32","281","","0","0","","0","Contactez-nous","14","Contact","7","Nos implantations","17","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/contact/","","","","","","110030","24762","24762","9,486","","923","330","2,797","92,449","Très facile","6,292","1","2","","186","88","0","56,770","43","15","0","11","5","0","","","","","d23ef52bf5fba1f427b5f559bd880c9f","0,076","Fri, 20 Feb 2026 05:58:45 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/contact/","2026-02-20 12:50:12"
"https://www.infopro-digital.com/fr/secteurs/automobile/","text/html; charset=utf-8","200","OK","Indexable","","Des solutions innovantes pour les acteurs de l'après-vente automobile","69","619","Découvrez les tendances, les innovations et les solutions pour répondre aux enjeux business et environnementaux du secteur de l'après-vente automobile.","151","960","","0","L'un des principaux fournisseurs mondiaux de données et de solutions logicielles pour le marché de l'après vente automobile","123","La filière de l’après-vente automobile est à l’aube d’une nouvelle ère avec le véhicule électrique","98","Le parcours client : moteur de la digitalisation d’un secteur qui sera de plus en plus impacté par les technologies","115","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/secteurs/automobile/","","","","","","102255","24083","24083","9,226","","1189","168","7,077","58,485","Assez difficile","8,804","1","3","","8","6","0","3,870","41","18","0","18","10","0","","","","","3c321d7257fde0d512d7ca897bd7c5e0","0,051","Fri, 20 Feb 2026 07:51:39 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/secteurs/automobile/","2026-02-20 12:50:12"
"https://www.infopro-digital.com/app/plugins/gravityforms/js/conditional_logic.min.js?ver=419bdd7efe","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,034","Fri, 05 Dec 2025 08:41:30 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/plugins/gravityforms/js/conditional_logic.min.js?ver=419bdd7efe","2026-02-20 12:50:12"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-haynespro.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3125","3125","3125","1,197","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,028","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-haynespro.png","2026-02-20 12:50:12"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/equipeautomotive.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","61465","61465","61465","23,546","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,058","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/equipeautomotive.jpg","2026-02-20 12:50:12"
"https://www.infopro-digital.com/fr/declaration-daccessibilite-rgaa-4-1/","text/html; charset=UTF-8","200","OK","Indexable","","Déclaration d’accessibilité - Infopro Digital","45","372","","0","0","","0","Déclaration d’accessibilité","27","État de conformité","18","Contenus non accessibles","24","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/declaration-daccessibilite-rgaa-4-1/","","","","","","134971","39029","39029","14,951","","1020","279","3,656","74,897","Assez facile","5,829","1","2","","180","88","0","56,770","56","25","0","8","5","0","","","","","79d61e6c017e354abf9502c28d8b2fde","0,899","","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/declaration-daccessibilite-rgaa-4-1/","2026-02-20 12:50:11"
"https://www.infopro-digital.com/app/uploads/sites/2/2024/12/infopro-digital-span-fr.pdf","application/pdf","200","OK","Indexable","","Schéma Pluriannuel de Mise en Accessibilité Numérique (SPAN) du Groupe Infopro Digital","86","796","","0","0","Accessibilité numérique","23","","0","","0","","0","","","","","","","","","","38084","38084","38084","14,589","","0","","","","","0,000","2","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,074","Thu, 12 Dec 2024 15:41:22 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2024/12/infopro-digital-span-fr.pdf","2026-02-20 12:50:13"
"https://www.infopro-digital.com/app/uploads/sites/2/2024/12/infopro-digital-actions-fr.pdf","application/pdf","200","OK","Indexable","","Actions réalisées en faveur de l'accessiiblité numérique dans le Groupe Infopro Digital à partir de 2020","104","900","","0","0","Accessibilité numérique","23","","0","","0","","0","","","","","","","","","","46987","46987","46987","18,000","","0","","","","","0,000","2","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,038","Thu, 12 Dec 2024 15:40:32 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2024/12/infopro-digital-actions-fr.pdf","2026-02-20 12:50:13"
"https://www.infopro-digital.com/app/uploads/sites/2/2024/12/infopro-digital-planactions-fr.pdf","application/pdf","200","OK","Indexable","","Plan d'actions en faveur de l'accessiiblité numérique dans le Groupe Infopro Digital","84","729","","0","0","Accessibilité numérique","23","","0","","0","","0","","","","","","","","","","57593","57593","57593","22,063","","0","","","","","0,000","2","6","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,025","Thu, 12 Dec 2024 15:41:12 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2024/12/infopro-digital-planactions-fr.pdf","2026-02-20 12:50:13"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-connect.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3814","3814","3814","1,461","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,028","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-connect.png","2026-02-20 12:50:13"
"https://www.infopro-digital.com/fr/rgpd/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","22978","22978","22978","8,802","","0","","","","","0,000","2","2","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,656","","https://www.infopro-digital.com/fr/protection-des-donnees/","Redirection HTTP","","","1.1","","","","","","https://www.infopro-digital.com/fr/rgpd/","2026-02-20 12:50:13"
"https://www.infopro-digital.com/app/uploads/sites/2/2024/04/1991688809-1-1024x717.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","62039","62039","62039","23,766","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,060","Thu, 11 Apr 2024 12:20:44 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2024/04/1991688809-1-1024x717.jpg","2026-02-20 12:50:13"
"https://www.infopro-digital.com/fr/carrieres/job-board/9744-business-development-manager/","text/html; charset=UTF-8","404","Not Found","Non indexable","Erreur client ","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","35267","35267","35267","13,510","","0","","","","","0,000","2","4","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,920","","","","","","1.1","","","","","","https://www.infopro-digital.com/fr/carrieres/job-board/9744-business-development-manager/","2026-02-20 12:50:13"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-atelierpro.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3441","3441","3441","1,318","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,057","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/logo-atelierpro.png","2026-02-20 12:50:14"
"https://www.infopro-digital.com/fr/actualites/lusine-nouvelle-se-reinvente-en-2021-media-b2b-industrie-digital/","text/html; charset=UTF-8","200","OK","Indexable","","L'Usine Nouvelle se réinvente en 2021 - Infopro Digital","55","474","","0","0","","0","L’Usine Nouvelle se réinvente en 2021","37","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/actualites/lusine-nouvelle-se-reinvente-en-2021-media-b2b-industrie-digital/","","","","","","130042","38513","38513","14,754","","473","75","6,307","56,274","Assez difficile","3,157","2","3","","4","2","0","1,290","37","15","0","7","4","0","","","","","8c1ccbcdaae99a78c1cec4fd02b6dbb1","0,856","","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/actualites/lusine-nouvelle-se-reinvente-en-2021-media-b2b-industrie-digital/","2026-02-20 12:50:13"
"https://www.infopro-digital.com/fr/mentions-legales/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","22980","22980","22980","8,803","","0","","","","","0,000","2","2","","1","1","0","0,650","0","0","0","0","0","0","","","","","","0,624","","https://www.infopro-digital.com/fr/mentions-legales-et-cgu/","Redirection HTTP","","","1.1","","","","","","https://www.infopro-digital.com/fr/mentions-legales/","2026-02-20 12:50:13"
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/09/kardham-infopro-digital-gentilly-photo-shoootin-hd-2/2472733839.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","110104","110104","110104","42,179","","0","","","","","0,000","2","8","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,030","Tue, 16 Dec 2025 13:37:52 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/cache/2024/09/kardham-infopro-digital-gentilly-photo-shoootin-hd-2/2472733839.jpg","2026-02-20 12:50:14"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/09/logo-tlf.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","7897","7897","7897","3,025","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,044","Thu, 31 Aug 2023 07:41:55 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/09/logo-tlf.png","2026-02-20 12:50:14"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/09/logo-lsa-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","9559","9559","9559","3,662","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,042","Thu, 31 Aug 2023 07:41:55 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/09/logo-lsa-1.png","2026-02-20 12:50:14"
